id,companyId,companyName,headquarters,ecosystemName,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
243,300,impak finance,montreal,quebec,fintech,unknown,unknown,unknown,2020-03-15,300000,2020,2020 Q1
244,695,vxg,toronto,toronto,iot,verstra ventures,"mars investment accelerator fund, verstra ventures",seed,2020-03-17,1000000,2020,2020 Q1
245,216,esight,toronto,toronto,healthtech,unknown,unknown,unknown,2020-03-17,1660891,2020,2020 Q1
246,552,sensorsuite,toronto,toronto,analytics,unknown,unknown,seed,2020-03-19,175000,2020,2020 Q1
247,11,ada,toronto,toronto,ai,accel,"accel, bessemer venture partners, burst capital, firstmark, leaders fund, ramen ventures, version one ventures",series b,2020-03-19,63700000,2020,2020 Q1
248,506,pyrowave,montreal,quebec,greentech,unknown,unknown,series c,2020-03-20,3500000,2020,2020 Q1
249,319,keatext,montreal,quebec,analytics,unknown,unknown,unknown,2020-03-20,600000,2020,2020 Q1
250,286,homewise,toronto,toronto,propertytech,unknown,unknown,seed,2020-03-25,3000000,2020,2020 Q1
251,319,keatext,montreal,quebec,analytics,unknown,unknown,unknown,2020-03-26,1250000,2020,2020 Q1
252,446,onshare,british columbia,british columbia,saas,unknown,unknown,unknown,2020-03-30,280000,2020,2020 Q1
253,725,zucara therapeutics,vancouver,british columbia,biotech,unknown,unknown,series a,2020-03-31,28455000,2020,2020 Q1
254,63,babbly,toronto,toronto,ai,unknown,unknown,unknown,2020-03-31,120000,2020,2020 Q1
255,264,gini health,toronto,toronto,healthtech,techstars toronto accelerator,"techstars, techstars toronto accelerator",unknown,2020-03-31,120000,2020,2020 Q1
256,343,lance,toronto,toronto,insurtech,unknown,unknown,unknown,2020-03-31,120000,2020,2020 Q1
257,2139,mayday,toronto,toronto,saas,unknown,unknown,unknown,2020-03-31,120000,2020,2020 Q1
258,474,peekage,toronto,toronto,analytics,techstars toronto accelerator,"techstars, techstars toronto accelerator",unknown,2020-03-31,120000,2020,2020 Q1
260,138,clutch,toronto,toronto,marketplace,unknown,unknown,seed,2020-04-01,2125000,2020,2020 Q2
261,316,jiffy,toronto,toronto,marketplace,unknown,unknown,series c,2020-04-01,710000,2020,2020 Q2
262,436,ods medical,montreal,quebec,healthtech,unknown,unknown,seed,2020-04-01,0,2020,2020 Q2
263,340,kube innovation,montreal,quebec,healthtech,unknown,unknown,unknown,2020-04-02,600000,2020,2020 Q2
264,617,tailscale,toronto,toronto,cybersecurity,heavybit,"heavybit, uncork capital",seed,2020-04-03,4065000,2020,2020 Q2
265,167,d-wave systems,british columbia,british columbia,quantum,unknown,unknown,unknown,2020-04-03,57650100,2020,2020 Q2
266,709,workjam,montreal,quebec,cybersecurity,inovia capital,"blumberg capital, claridge, fonds de solidarité ftq, harmony partners, inovia capital, lerer hippeau",series c,2020-04-03,70600000,2020,2020 Q2
267,265,givemagic,toronto,toronto,saas,unknown,unknown,unknown,2020-04-07,50000,2020,2020 Q2
268,31,ananda devices,montreal,quebec,biotech,unknown,unknown,unknown,2020-04-09,1575000,2020,2020 Q2
269,231,fieldchat,toronto,toronto,platform,unknown,unknown,seed,2020-04-13,500000,2020,2020 Q2
270,82,blue j legal,toronto,toronto,legaltech,unknown,unknown,unknown,2020-04-14,2000000,2020,2020 Q2
271,91,breaking walls,montreal,quebec,esports,unknown,game seer venture partners,seed,2020-04-14,0,2020,2020 Q2
272,51,atomic finance,toronto,toronto,blockchain,initialized capital,"aaron henshaw, consensys, initialized capital, joe lallouz, mike cohen, morgan creek digital, regan bozman, russell verbeeten",seed,2020-04-15,3400000,2020,2020 Q2
273,131,cleanslate uv,toronto,toronto,healthtech,prolog ventures,prolog ventures,series a,2020-04-15,9485000,2020,2020 Q2
274,528,rna dx,toronto,toronto,healthtech,unknown,unknown,unknown,2020-04-15,3230000,2020,2020 Q2
275,297,ilkos therapeutic,montreal,quebec,healthtech,unknown,unknown,unknown,2020-04-19,15000000,2020,2020 Q2
276,489,pockethealth,toronto,toronto,healthtech,radical ventures,radical ventures,seed,2020-04-20,9100000,2020,2020 Q2
277,552,sensorsuite,toronto,toronto,analytics,unknown,unknown,unknown,2020-04-21,75000,2020,2020 Q2
278,249,form,vancouver,british columbia,wearables,silicon valley bank,silicon valley bank,series a,2020-04-22,12000000,2020,2020 Q2
279,196,eddy travels,toronto,toronto,traveltech,practica capital,"open circle capital, practica capital",seed,2020-04-24,1670000,2020,2020 Q2
280,162,creative protein solutions,calgary,alberta,agtech,unknown,draper university ventures,seed,2020-04-25,0,2020,2020 Q2
281,506,pyrowave,montreal,quebec,greentech,"michelin ventures, sofinnova partners","ecofuel, michelin ventures, sofinnova partners",series b,2020-04-27,0,2020,2020 Q2
282,90,brainbox ai,montreal,quebec,ai,esplanade ventures,"desjardins venture capital, esplanade ventures",seed,2020-04-28,12000000,2020,2020 Q2
283,465,palitronica,waterloo,waterloo region,cybersecurity,unknown,unknown,pre-seed,2020-04-29,30000,2020,2020 Q2
284,635,thread,waterloo,waterloo region,data,accelerator centre,accelerator centre,seed,2020-04-29,30000,2020,2020 Q2
285,503,provision analytics,calgary,alberta,analytics,unknown,"creative destruction lab (cdl), protein industries canada",seed,2020-04-29,3200000,2020,2020 Q2
286,428,nomic bio,montreal,quebec,biotech,unknown,unknown,seed,2020-04-29,750000,2020,2020 Q2
287,212,eocycle technologies,montreal,quebec,greentech,unknown,unknown,series d,2020-04-29,9700000,2020,2020 Q2
288,691,vizetto,toronto,toronto,saas,"florida funders, hudson valley equity group, ow toad","florida funders, hudson valley equity group, ow toad",seed,2020-04-30,0,2020,2020 Q2
289,437,odyssey,waterloo,waterloo region,games,unknown,unknown,seed,2020-04-30,7900000,2020,2020 Q2
290,39,appmed,montreal,quebec,healthtech,unknown,unknown,unknown,2020-04-30,125000,2020,2020 Q2
291,87,boosted.ai,toronto,toronto,fintech,portage ventures,"dunamu & partners, polar capital management, portage ventures",series a,2020-05-01,10840000,2020,2020 Q2
292,133,clearpath robotics,waterloo,waterloo region,robotics,unknown,unknown,series c,2020-05-01,39295000,2020,2020 Q2
293,61,ayogo health,vancouver,british columbia,healthtech,unknown,"7wire ventures, baxter international, excel venture management, medteq+, merck global health innovation fund",series b,2020-05-01,7500000,2020,2020 Q2
294,627,the nymi band,toronto,toronto,fintech,unknown,unknown,series a,2020-05-04,8130000,2020,2020 Q2
295,193,ecobee,toronto,toronto,hardware,unknown,unknown,unknown,2020-05-04,9141652,2020,2020 Q2
296,38,applyboard,waterloo,waterloo region,saas,drive capital,"anthos capital, artiman ventures, bdc capital, candou ventures, drive capital, fidelity canada, garage capital",series c,2020-05-04,100000000,2020,2020 Q2
297,185,doorr,toronto,toronto,propertytech,celtic house venture partners,"celtic house asia partners, celtic house venture partners, mars investment accelerator fund",seed,2020-05-06,1750000,2020,2020 Q2
298,207,eleven-x,waterloo region,waterloo region,iot,unknown,"crédit mutuel equity, freycinet ventures",unknown,2020-05-06,0,2020,2020 Q2
299,450,opencare,toronto,toronto,adtech,unknown,unknown,series a,2020-05-07,9180106,2020,2020 Q2
300,614,symend,calgary,alberta,fintech,inovia capital,"inovia capital, telus ventures",series b,2020-05-07,73000000,2020,2020 Q2
301,398,mojio,vancouver,british columbia,fintech,unknown,unknown,unknown,2020-05-08,4183500,2020,2020 Q2
302,521,resolvmd,calgary,alberta,healthtech,unknown,unknown,seed,2020-05-08,50000,2020,2020 Q2
303,80,bliinx,montreal,quebec,saas,altair capital,"500 startups, altair capital, panache ventures",pre-seed,2020-05-08,1000000,2020,2020 Q2
304,253,fresh prep foods,vancouver,british columbia,marketplace,renewal funds,renewal funds,series a,2020-05-11,7000000,2020,2020 Q2
306,443,ondine biomedical,british columbia,british columbia,biotech,telus ventures,telus ventures,unknown,2020-05-12,10000000,2020,2020 Q2
307,170,dalcor pharmaceuticals,montreal,quebec,biotech,unknown,unknown,unknown,2020-05-12,62330000,2020,2020 Q2
308,724,ziva dynamics,vancouver,british columbia,saas,grishin robotics,"grishin robotics, millennium technology value partners, toyota ventures",seed,2020-05-13,9800000,2020,2020 Q2
309,525,rithmik solutions,montreal,quebec,analytics,unknown,unknown,pre-seed,2020-05-14,75000,2020,2020 Q2
310,667,upchain,toronto,toronto,saas,unknown,unknown,unknown,2020-05-15,7500000,2020,2020 Q2
311,205,elevate farms,toronto,toronto,agtech,north star agriculture,north star agriculture,series a,2020-05-18,13500000,2020,2020 Q2
313,486,plotly,montreal,quebec,analytics,unknown,nvidia gpu ventures,series c,2020-05-19,900000,2020,2020 Q2
314,346,layerci,toronto,toronto,saas,accelerator centre,accelerator centre,seed,2020-05-20,30000,2020,2020 Q2
315,48,artms,burnaby,british columbia,healthtech,deerfield management,"deerfield, deerfield management, global health sciences venture fund",series a,2020-05-20,25745000,2020,2020 Q2
316,476,phaseshift technologies,toronto,toronto,ai,unknown,"creative destruction lab (cdl), eric kwan, first star ventures, hustle fund, shanda group",pre-seed,2020-05-22,775000,2020,2020 Q2
317,123,charli ai,vancouver,british columbia,ai,unknown,unknown,seed,2020-05-22,2811625,2020,2020 Q2
318,411,neolegal,montreal,quebec,legaltech,unknown,unknown,unknown,2020-05-25,1005000,2020,2020 Q2
319,129,cinchy,toronto,toronto,saas,information venture partners,"bdc capital, information venture partners, manulife capital, scaleup ventures, techstars",series a,2020-05-26,10000000,2020,2020 Q2
320,477,phelix.ai,toronto,toronto,ai,unknown,unknown,seed,2020-05-27,1000000,2020,2020 Q2
321,2,abcellera,british columbia,british columbia,biotech,unknown,unknown,series b,2020-05-27,144000000,2020,2020 Q2
323,126,notch,toronto,toronto,marketplace,unknown,unknown,unknown,2020-05-28,6601110,2020,2020 Q2
324,209,elkimia,montreal,quebec,nanotech,unknown,unknown,unknown,2020-05-28,223306,2020,2020 Q2
325,533,rose rocket,toronto,toronto,logisticstech,unknown,unknown,seed,2020-06-01,1693750,2020,2020 Q2
326,526,ritual,toronto,toronto,marketplace,unknown,"biotech insight ventures, georgian, greylock, mistral venture partners",series c,2020-06-01,29800000,2020,2020 Q2
328,581,sonic incytes,vancouver,british columbia,healthtech,unknown,unknown,seed,2020-06-01,3500000,2020,2020 Q2
330,219,evive smoothie,montreal,quebec,foodtech,unknown,unknown,series a,2020-06-01,3850000,2020,2020 Q2
331,578,sollum technologies,montreal,quebec,agtech,investissement quebec,"alter ego capital, boxone ventures, francois arbour, investissement quebec, jean-françois grenon, real ventures",series a,2020-06-01,3900000,2020,2020 Q2
332,70,beehivr,montreal,quebec,martech,unknown,unknown,unknown,2020-06-01,0,2020,2020 Q2
333,355,lightintegra technology,british columbia,british columbia,biotech,unknown,unknown,unknown,2020-06-02,500000,2020,2020 Q2
334,675,vention,montreal,quebec,robotics,georgian,"bain capital ventures, georgian, real ventures, white star capital",series b,2020-06-02,38000000,2020,2020 Q2
335,479,phenomic,toronto,toronto,biotech,unknown,unknown,seed,2020-06-03,0,2020,2020 Q2
336,79,blackcart,toronto,toronto,ecommerce,unknown,unknown,seed,2020-06-03,2800000,2020,2020 Q2
337,356,lilia,toronto,toronto,healthtech,y combinator,"y combinator, garage capital, panache ventures, hustle fund",seed,2020-04-23,1400000,2020,2020 Q2
339,415,neurasic,montreal,quebec,biotech,unknown,unknown,pre-seed,2020-06-04,1200000,2020,2020 Q2
340,611,swift medical,toronto,toronto,healthtech,unknown,unknown,seed,2020-06-05,3468052,2020,2020 Q2
341,415,neurasic,montreal,quebec,biotech,unknown,unknown,seed,2020-06-05,0,2020,2020 Q2
342,414,nesto,montreal,quebec,fintech,"diagram ventures, investissement quebec","diagram ventures, investissement quebec",series a,2020-06-05,11500000,2020,2020 Q2
343,311,invixium,toronto,toronto,analytics,unknown,"bdc capital, connecticut innovations, export development canada, mcrock capital",series b,2020-06-08,3371600,2020,2020 Q2
344,232,find therapeutics,montreal,quebec,biotech,unknown,unknown,seed,2020-06-08,6000000,2020,2020 Q2
345,166,curatio,vancouver,british columbia,healthtech,unknown,unknown,series a,2020-06-09,3000000,2020,2020 Q2
346,295,iriscx,calgary,alberta,saas,unknown,forum ventures,pre-seed,2020-06-09,680000,2020,2020 Q2
347,344,lane,toronto,toronto,propertytech,round13 capital,"alate partners, panache ventures, round13 capital",series a,2020-06-11,10000000,2020,2020 Q2
348,306,inputhealth systems,toronto,toronto,healthtech,unknown,unknown,unknown,2020-06-11,0,2020,2020 Q2
351,77,biosa,toronto,toronto,biotech,venturelab,venturelab,unknown,2020-06-11,15000,2020,2020 Q2
352,596,stan a.i.,toronto,toronto,propertytech,unknown,venturelab,unknown,2020-06-11,15000,2020,2020 Q2
353,658,tulip retail,waterloo,waterloo region,retailtech,unknown,unknown,seed,2020-06-12,500000,2020,2020 Q2
354,662,unbounce,vancouver,british columbia,martech,crest rock partners,crest rock partners,unknown,2020-06-15,52000000,2020,2020 Q2
355,239,flinks,montreal,quebec,fintech,unknown,unknown,series a,2020-06-15,16200000,2020,2020 Q2
356,257,funnelytics,toronto,toronto,martech,"greensky capital, mars investment accelerator fund","good news ventures, greensky capital, mars investment accelerator fund",seed,2020-06-17,1500000,2020,2020 Q2
357,240,flipgive,toronto,toronto,ecommerce,unknown,unknown,series a,2020-06-17,750000,2020,2020 Q2
358,496,prevu3d,montreal,quebec,3dtech,brightspark ventures,"brightspark ventures, deepcore, desjardins venture capital",seed,2020-06-17,2500000,2020,2020 Q2
359,404,movingwaldo,montreal,quebec,martech,unknown,unknown,pre-seed,2020-06-18,315000,2020,2020 Q2
360,330,kisoji biotechnology,montreal,quebec,biotech,unknown,unknown,unknown,2020-06-18,8900000,2020,2020 Q2
361,467,pantonium,toronto,toronto,transportation,sustainable development technology canada,sustainable development technology canada,unknown,2020-06-20,2100000,2020,2020 Q2
362,195,ecopackers,toronto,toronto,cleantech,sustainable development technology canada,sustainable development technology canada,unknown,2020-06-20,2750000,2020,2020 Q2
363,508,quebe technologies,calgary,alberta,cleantech,unknown,unknown,unknown,2020-06-20,3000000,2020,2020 Q2
364,385,mesentech,vancouver,british columbia,biotech,unknown,adam morley,unknown,2020-06-22,1500000,2020,2020 Q2
365,290,humi,toronto,toronto,hrtech,tribe capital,"struck capital, tribe capital, y combinator",series a,2020-06-23,15000000,2020,2020 Q2
366,417,nicoya lifesciences,waterloo,waterloo region,biotech,unknown,unknown,unknown,2020-06-23,6000000,2020,2020 Q2
367,29,amber molecular,toronto,toronto,cleantech,unknown,unknown,series a,2020-06-24,5000000,2020,2020 Q2
368,395,mobify,british columbia,british columbia,ecommerce,unknown,unknown,unknown,2020-06-24,1200000,2020,2020 Q2
369,580,sonder,san francisco,quebec,traveltech,unknown,unknown,series e,2020-06-24,230350000,2020,2020 Q2
370,4,able innovations,toronto,toronto,healthtech,velocity,"next canada, velocity",pre-seed,2020-06-25,50000,2020,2020 Q2
371,381,medme health,toronto,toronto,healthtech,velocity,velocity,pre-seed,2020-06-25,100000,2020,2020 Q2
372,2164,hyperbeam,waterloo,waterloo region,devtech,unknown,unknown,pre-seed,2020-06-25,50000,2020,2020 Q2
374,413,nest wealth,toronto,toronto,fintech,unknown,unknown,series a,2020-06-26,6500000,2020,2020 Q2
375,692,voda safe,british columbia,british columbia,hardware,unknown,unknown,unknown,2020-06-26,1240000,2020,2020 Q2
376,102,busbud,montreal,quebec,marketplace,unknown,unknown,unknown,2020-06-26,6900000,2020,2020 Q2
377,466,panthera dental,montreal,quebec,healthtech,unknown,unknown,unknown,2020-06-26,5000000,2020,2020 Q2
378,24,alida,toronto,toronto,saas,unknown,unknown,unknown,2020-06-29,0,2020,2020 Q2
379,602,strategybox,vancouver,british columbia,martech,fuel ventures,fuel ventures,seed,2020-06-29,2000000,2020,2020 Q2
380,633,thoughtexchange,rossland,british columbia,saas,information venture partners,"information venture partners, voyager capital, yaletown partners",series b,2020-06-29,10000000,2020,2020 Q2
381,630,thinkdata works,toronto,toronto,analytics,"bdc capital, yaletown partners","bdc capital, extreme venture partners, first ascent ventures, yaletown partners",series a,2020-06-30,8000000,2020,2020 Q2
382,247,foodee media,british columbia,british columbia,ecommerce,unknown,unknown,unknown,2020-06-30,13000000,2020,2020 Q2
384,319,keatext,montreal,quebec,analytics,unknown,unknown,seed,2020-06-30,1480000,2020,2020 Q2
385,18,aerial technologies,montreal,quebec,analytics,unknown,unknown,unknown,2020-06-30,6890000,2020,2020 Q2
386,279,helm,calgary,alberta,fintech,unknown,unknown,seed,2020-07-02,700000,2020,2020 Q3
